replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp
4,8,5,78,64,280,286,0.685,0.677,0.985625,95.36937059365081,27.3,64.93,0,64,1707673078.261491
1,6,9,64,36,707,786,0.598,0.712,0.9787777777777777,96.3481483714286,303.1,36.4,0,88,1707673275.876683
1,8,6,36,54,396,480,0.783,0.614,0.9978750000000001,0.0,159.58,54.2,0,72,1707673448.0864491
6,6,4,54,65,150,157,0.509,0.688,0.9848333333333333,0.9848333333333333,118.11,65.4,0,72,1707673595.6381264
3,9,8,65,96,815,819,0.804,0.742,0.9820833333333333,1.9669166666666666,30.52,96.93,0,96,1707673823.7538226
2,4,7,96,37,194,217,0.38,0.729,0.995,2.9619166666666668,294.38,37.53,0,88,1707674052.5198503
3,8,4,37,98,532,563,0.612,0.69,0.9765,3.938416666666667,27.23,98.4,0,96,1707674360.55367
2,4,5,98,28,193,212,0.384,0.661,0.996,4.934416666666667,430.08,28.13,0,96,1707674609.8691807
1,7,7,28,38,578,701,0.682,0.621,0.9861428571428572,5.9205595238095245,314.27,38.13,0,96,1707674928.1475449
1,4,7,38,16,85,100,0.399,0.583,0.9830357142857142,6.903595238095239,667.6,16.8,0,88,1707675079.7756116
3,4,5,16,46,161,176,0.376,0.718,0.994,7.897595238095239,300.51,46.07,0,104,1707675282.5373466
1,9,6,46,71,1620,1725,0.842,0.643,0.9935555555555555,8.891150793650795,296.85,71.13,0,168,1707675682.834293
5,5,4,71,71,186,197,0.432,0.694,0.9863999999999999,9.877550793650794,254.04,71.2,0,144,1707675830.354139
3,7,9,71,121,968,988,0.612,0.752,0.970984126984127,10.848534920634922,147.16,121.44,0,152,1707676084.893401
3,9,5,121,146,1296,1282,0.761,0.677,0.9845555555555555,11.833090476190478,53.66,146.56,0,144,1707676377.8724892
5,5,4,146,61,74,80,0.45,0.698,0.99,12.823090476190478,215.15,61.0,0,104,1707676619.095871
3,9,5,61,106,844,845,0.606,0.678,0.9673333333333334,13.790423809523812,18.31,106.21,0,104,1707676886.3567827
5,5,8,106,56,164,171,0.308,0.77,0.95785,14.748273809523813,174.41,56.8,0,80,1707677129.377579
2,6,5,56,65,696,761,0.544,0.661,0.9906666666666667,15.738940476190479,198.43,65.93,0,104,1707677392.3032696
5,6,6,65,82,361,374,0.44,0.746,0.9733333333333334,16.71227380952381,131.24,82.56,0,96,1707677638.5678346
3,6,6,82,97,858,850,0.445,0.813,0.9741666666666666,17.686440476190477,22.54,97.33,0,96,1707677878.2922714
5,9,9,97,97,354,367,0.661,0.753,0.9571111111111111,18.643551587301587,22.1,97.7,0,96,1707678013.6441886
6,4,6,97,46,173,187,0.251,0.74,0.96275,19.606301587301587,267.98,46.58,0,96,1707678209.7046075
1,5,4,46,23,397,501,0.499,0.716,0.9998,20.606101587301588,428.9,23.47,0,80,1707678538.201698
2,4,6,23,21,181,201,0.384,0.676,0.996,21.602101587301586,459.32,21.87,0,80,1707678720.5475912
4,6,8,21,79,344,364,0.529,0.776,0.9851666666666666,22.587268253968254,159.1,79.07,0,104,1707679028.7537968
6,7,7,79,120,488,494,0.542,0.744,0.9774285714285714,23.564696825396826,76.22,120.71,0,120,1707679261.8235168
1,7,9,120,45,425,526,0.696,0.685,0.9755396825396826,24.54023650793651,396.85,45.6,0,144,1707679498.115974
2,6,8,45,64,319,356,0.545,0.701,0.9784583333333333,25.51869484126984,296.6,64.6,0,152,1707679655.8994992
1,4,8,64,21,330,418,0.4,0.663,0.9828749999999999,26.50156984126984,926.24,21.93,0,160,1707679894.1068182
5,4,6,21,33,56,61,0.377,0.72,0.99425,27.495819841269842,395.57,33.67,0,104,1707680097.1384437
3,5,4,33,59,360,380,0.454,0.697,0.9908,28.486619841269842,166.14,59.53,0,80,1707680416.6808271
5,4,4,59,39,38,42,0.363,0.703,0.99075,29.47736984126984,367.51,39.33,0,112,1707680771.6759808
5,9,7,39,97,431,438,0.687,0.714,0.9763333333333334,30.453703174603174,22.68,97.14,0,96,1707681074.583043
6,4,8,97,41,71,79,0.253,0.759,0.958125,31.411828174603173,289.7,41.2,0,96,1707681268.628216
1,6,9,41,30,601,756,0.579,0.673,0.9712777777777778,32.38310595238095,397.8,30.47,0,96,1707681601.8806207
6,7,4,30,98,407,414,0.49,0.74,0.97,33.35310595238095,72.25,98.71,0,96,1707681774.018766
2,5,6,98,43,151,163,0.411,0.658,0.9822,34.33530595238095,232.35,43.13,0,80,1707682019.1362405
6,9,4,43,73,339,326,0.553,0.687,0.9614444444444444,35.296750396825395,20.72,73.97,0,72,1707682288.433706
6,5,5,73,56,158,168,0.422,0.719,0.9843999999999999,36.281150396825396,236.07,56.2,0,104,1707682497.1001043
5,7,8,56,97,473,492,0.513,0.776,0.9702857142857143,37.25143611111111,105.36,97.89,0,104,1707682756.3620648
3,5,4,97,84,228,242,0.426,0.66,0.9852,38.23663611111111,145.69,84.4,0,104,1707682977.3533666
1,4,7,84,16,218,257,0.396,0.694,0.9981428571428571,39.23477896825397,816.94,16.0,0,104,1707683315.1922746
4,9,8,16,96,470,481,0.71,0.782,0.9766388888888888,40.211417857142855,20.8,96.81,0,96,1707683532.4391375
3,6,6,96,77,377,392,0.485,0.678,0.9808333333333333,41.19225119047619,97.52,77.0,0,80,1707683727.8136578
6,5,6,77,51,175,190,0.328,0.71,0.9656,42.157851190476194,172.22,51.0,0,72,1707684032.7146747
5,9,7,51,24,141,144,0.573,0.658,0.9576666666666667,43.11551785714286,21.9,24.0,0,24,1707684300.7387512
2,5,9,24,22,130,144,0.466,0.757,0.9773111111111111,44.092828968253976,119.34,22.13,0,24,1707684488.2341368
1,4,4,22,10,70,90,0.398,0.57,0.9995,45.09232896825397,398.51,10.13,0,32,1707684736.5780485
2,5,5,10,26,76,86,0.396,0.676,0.9792000000000001,46.07152896825397,157.95,26.47,0,32,1707684933.1801322
4,9,7,26,40,266,277,0.634,0.672,0.9664444444444444,47.03797341269841,18.59,40.57,0,40,1707685181.5441208
6,5,5,40,32,88,93,0.394,0.708,0.9788,48.01677341269841,51.68,32.67,0,32,1707685378.9343505
3,4,7,32,22,177,189,0.298,0.814,0.9745,48.99127341269841,173.77,22.84,0,32,1707685634.1940024
1,8,4,22,24,345,413,0.8,0.628,1.0,49.99127341269841,29.95,24.35,0,24,1707686038.0686426
5,7,8,24,40,227,228,0.496,0.771,0.9672321428571429,50.958505555555554,28.73,40.24,0,40,1707686187.6080387
3,8,7,40,40,369,374,0.581,0.688,0.9709107142857143,51.92941626984127,37.3,40.82,0,40,1707686398.0744967
1,8,7,40,40,1063,1025,0.327,0.724,0.940875,52.87029126984127,16.08,40.0,0,40,1707686638.9832594
6,9,8,40,40,175,180,0.392,0.654,0.9253055555555556,53.79559682539682,19.27,40.67,0,40,1707686774.217343
6,8,9,40,49,223,222,0.548,0.738,0.9505,54.74609682539682,22.02,49.84,0,48,1707686968.589034
4,9,7,49,40,269,273,0.741,0.687,0.9804761904761905,55.72657301587301,19.47,40.0,0,40,1707687177.6255746
6,8,9,40,32,100,106,0.414,0.708,0.9304166666666667,56.656989682539674,23.44,32.0,0,32,1707687366.9240227
4,5,6,32,24,156,164,0.318,0.722,0.9636,57.62058968253967,35.18,24.94,0,24,1707687567.8437529
3,9,5,24,56,446,456,0.617,0.664,0.9685555555555556,58.58914523809523,17.51,56.29,0,56,1707687838.4259617
5,8,8,56,48,259,262,0.607,0.738,0.968125,59.55727023809523,22.5,48.2,0,48,1707688072.9111245
3,7,4,48,39,288,293,0.477,0.691,0.9681428571428572,60.525413095238086,23.33,39.93,0,40,1707688268.795645
5,4,9,39,27,34,38,0.231,0.801,0.94675,61.47216309523809,185.05,27.07,0,40,1707688528.0641537
5,6,4,27,41,217,222,0.355,0.714,0.9591666666666667,62.431329761904756,41.31,41.03,0,40,1707688828.2612908
1,9,8,41,32,420,507,0.899,0.724,0.9903888888888889,63.42171865079364,20.75,32.47,0,32,1707689097.362421
1,8,6,32,29,641,682,0.769,0.655,0.9961249999999999,64.41784365079364,131.12,29.6,0,32,1707689248.939622
6,4,6,29,31,22,26,0.345,0.688,0.98625,65.40409365079364,149.4,31.2,0,40,1707689402.5836105
6,9,4,31,39,138,144,0.486,0.625,0.954,66.35809365079363,21.25,39.27,0,40,1707689727.3401003
1,8,9,39,40,624,741,0.783,0.721,0.9779861111111111,67.33607976190474,40.69,40.07,0,40,1707689915.4959342
4,8,8,40,40,255,257,0.655,0.74,0.974375,68.31045476190474,25.92,40.33,0,40,1707690063.0345142
4,8,7,40,40,195,202,0.504,0.674,0.9592857142857143,69.26974047619045,21.26,40.0,0,40,1707690252.3455513
2,4,9,40,16,191,206,0.331,0.807,0.9724166666666667,70.24215714285711,243.91,16.67,0,32,1707690447.7242744
3,5,6,16,32,194,203,0.434,0.737,0.9868,71.22895714285711,73.7,32.2,0,32,1707690773.7872417
4,7,5,32,65,368,371,0.536,0.696,0.9765714285714286,72.20552857142854,44.24,65.0,0,64,1707691103.0986419
1,4,4,65,12,196,224,0.399,0.647,0.99975,73.20527857142855,475.46,12.65,0,48,1707691317.261818
3,8,5,12,40,373,375,0.6,0.678,0.975,74.18027857142854,17.88,40.0,0,40,1707691548.639325
5,5,4,40,45,148,157,0.408,0.702,0.9816,75.16187857142855,105.84,45.93,0,48,1707691797.4388943
1,6,7,45,24,308,352,0.593,0.706,0.9988333333333334,76.16071190476188,246.56,24.27,0,48,1707692045.392473
1,9,9,24,56,614,727,0.899,0.616,0.9683333333333334,77.12904523809522,25.21,56.0,0,56,1707692223.5456326
3,9,9,56,73,476,499,0.605,0.686,0.9434444444444444,78.07248968253965,36.3,73.29,0,72,1707692371.0277505
5,6,4,73,64,324,330,0.36,0.719,0.96,79.03248968253965,81.04,64.83,0,64,1707692508.4009674
3,4,7,64,43,361,378,0.288,0.73,0.972,80.00448968253964,209.74,43.89,0,72,1707692758.9021466
4,6,8,43,81,401,412,0.496,0.786,0.9809166666666667,80.98540634920631,117.07,81.94,0,88,1707693177.5918517
2,7,4,81,55,435,456,0.313,0.685,0.9447142857142857,81.9301206349206,79.4,55.67,0,56,1707693418.853693
4,5,5,55,36,64,69,0.367,0.678,0.9734,82.9035206349206,155.15,36.8,0,48,1707693622.0160315
4,9,9,36,56,365,365,0.615,0.781,0.9551111111111111,83.8586317460317,23.42,56.52,0,56,1707693875.6102545
5,4,7,56,35,127,137,0.279,0.755,0.96975,84.82838174603171,226.4,35.67,0,64,1707694077.242583
2,9,8,35,72,889,944,0.796,0.712,0.9774444444444444,85.80582619047615,18.18,72.67,0,72,1707694377.371205
5,9,8,72,96,332,338,0.535,0.687,0.9453194444444445,86.7511456349206,26.54,96.87,0,96,1707694566.099107
5,8,8,96,98,517,515,0.642,0.745,0.973375,87.72452063492061,21.47,98.1,0,96,1707694709.6375096
5,9,9,98,121,635,637,0.762,0.742,0.9671111111111111,88.69163174603172,26.71,121.67,0,120,1707694917.9631622
2,4,6,121,36,386,409,0.363,0.685,0.99075,89.68238174603172,250.88,36.05,0,72,1707695105.597183
1,4,6,36,55,1121,1328,0.399,0.775,0.99975,90.68213174603173,197.36,55.13,0,88,1707695392.9857388
1,4,9,55,18,90,101,0.397,0.711,0.9782500000000001,91.66038174603173,505.21,18.0,0,72,1707695528.228158
5,6,8,18,69,203,210,0.533,0.753,0.9829583333333334,92.64334007936506,128.91,69.4,0,80,1707695726.980301
6,4,8,69,33,31,35,0.364,0.783,0.988875,93.63221507936505,244.09,33.0,0,64,1707695960.6712737
5,9,8,33,64,261,259,0.535,0.695,0.9463194444444445,94.5785345238095,27.46,64.0,0,64,1707696264.3364718
6,4,9,64,48,26,29,0.232,0.757,0.9421111111111111,95.52064563492061,187.3,48.47,0,72,1707696447.6783817
1,7,5,48,31,490,598,0.659,0.644,0.9941428571428572,96.51478849206347,283.94,31.87,0,72,1707696755.9674513
5,9,7,31,73,342,338,0.594,0.675,0.9624285714285714,0.0,18.83,73.09,0,72,1707696913.726026
1,5,8,73,25,188,235,0.5,0.657,0.982125,0.982125,393.97,25.67,0,80,1707697109.5497665
3,8,7,25,90,531,559,0.642,0.712,0.9802500000000001,1.9623750000000002,53.8,90.13,0,88,1707697296.0133917
3,5,7,90,53,361,376,0.432,0.725,0.9863999999999999,2.9487750000000004,102.3,53.8,0,56,1707697534.946212
4,8,5,53,56,270,277,0.624,0.695,0.978,3.926775,27.95,56.47,0,56,1707697864.541673
5,7,8,56,95,432,443,0.564,0.777,0.9776964285714286,4.904471428571429,140.18,95.71,0,112,1707698068.4072878
1,7,9,95,38,324,401,0.695,0.671,0.9738412698412698,5.8783126984126985,310.45,38.87,0,96,1707698279.094565
4,6,5,38,79,205,214,0.536,0.698,0.9893333333333334,6.867646031746032,159.21,79.67,0,104,1707698437.1535695
2,7,5,79,80,873,908,0.657,0.683,0.9938571428571429,7.861503174603175,172.1,80.58,0,112,1707698659.9110441
2,5,9,80,53,470,513,0.477,0.689,0.9719555555555556,8.83345873015873,336.8,53.93,0,144,1707698873.3839674
6,6,7,53,82,282,292,0.445,0.74,0.9741666666666666,9.807625396825397,103.48,82.0,0,88,1707699134.4116228
5,7,8,82,64,171,174,0.476,0.767,0.963875,10.771500396825397,44.21,64.0,0,64,1707699362.5326948
5,8,7,64,90,474,473,0.531,0.765,0.966375,11.737875396825396,32.21,90.22,0,88,1707699570.8249714
1,4,4,90,17,204,259,0.4,0.583,1.0,12.737875396825396,516.46,17.27,0,72,1707699777.1949403
3,9,5,17,72,660,652,0.703,0.667,0.9781111111111112,13.715986507936508,16.83,72.2,0,72,1707699975.9566743
1,9,7,72,73,518,628,0.899,0.648,0.9924603174603175,14.708446825396825,146.48,73.2,0,96,1707700204.2768667
3,4,8,73,43,225,237,0.348,0.787,0.985375,15.693821825396824,254.38,43.47,0,88,1707700351.8134317
3,5,6,43,89,628,651,0.411,0.731,0.9822,16.676021825396823,110.72,89.07,0,96,1707700747.4340794
1,9,5,89,82,723,869,0.899,0.603,0.9998888888888888,17.675910714285713,126.14,82.95,0,96,1707701097.3155136
1,5,6,82,30,181,204,0.495,0.633,0.999,18.674910714285712,392.87,30.87,0,96,1707701248.8955548
6,7,4,30,89,348,355,0.411,0.693,0.9587142857142857,19.633625,63.18,89.47,0,88,1707701427.1406865
6,8,6,89,105,301,307,0.619,0.702,0.977375,20.610999999999997,37.71,105.27,0,104,1707701644.9125729
3,6,5,105,91,440,472,0.543,0.696,0.9905,21.601499999999998,232.2,91.2,0,168,1707701847.9234602
5,5,9,91,66,114,122,0.467,0.791,0.9812888888888889,22.582788888888885,272.95,66.47,0,144,1707702138.374814
4,8,8,66,151,307,322,0.693,0.705,0.97475,23.557538888888885,94.71,151.07,0,152,1707702386.8870478
1,8,8,151,144,3297,3521,0.798,0.891,0.99975,24.557288888888884,23.43,144.41,0,144,1707702576.4921985
3,8,9,144,106,921,912,0.669,0.764,0.9685138888888889,25.525802777777773,22.23,106.39,0,104,1707702713.7970169
6,7,6,106,103,389,397,0.469,0.741,0.967,26.492802777777772,90.81,103.06,0,104,1707702957.0143301
1,5,5,103,23,448,562,0.499,0.582,0.9998,27.492602777777773,438.94,23.2,0,80,1707703197.216625
6,6,4,23,95,364,375,0.427,0.711,0.9711666666666667,28.463769444444438,127.73,95.24,0,104,1707703375.3915293
3,4,8,95,41,279,292,0.322,0.782,0.9782500000000001,29.442019444444437,291.38,41.9,0,96,1707703618.6659584
2,5,9,41,44,227,258,0.471,0.717,0.9738666666666667,30.415886111111103,270.28,44.2,0,96,1707704033.349465
2,4,7,44,29,63,72,0.345,0.72,0.98625,31.4021361111111,413.54,29.13,0,96,1707704317.1014524
2,7,9,29,75,543,589,0.615,0.756,0.9718571428571429,32.373993253968244,151.85,75.87,0,96,1707704610.8151042
1,6,9,75,30,575,701,0.57,0.679,0.9704444444444444,33.34443769841269,332.4,30.0,0,80,1707704834.6834211
2,7,8,30,75,369,396,0.635,0.684,0.9762142857142857,34.320651984126975,118.27,75.4,0,80,1707704998.5875483
6,6,4,75,93,352,365,0.395,0.739,0.9658333333333333,35.28648531746031,132.52,93.54,0,104,1707705212.1927514
3,9,4,93,122,1011,1004,0.776,0.692,0.9862222222222222,36.272707539682536,22.77,122.8,0,120,1707705478.7893023
6,9,9,122,148,500,515,0.732,0.748,0.9644444444444444,37.23715198412698,43.95,148.4,0,144,1707705717.8959038
2,9,9,148,152,2111,1915,0.566,0.813,0.9532222222222222,38.190374206349205,16.77,152.67,0,152,1707705912.5352604
3,8,6,152,157,817,861,0.754,0.681,0.99425,39.184624206349206,80.91,157.93,0,160,1707706047.797199
3,4,4,157,49,378,400,0.329,0.727,0.9822500000000001,40.166874206349206,265.71,49.47,0,104,1707706284.5668588
1,5,9,49,22,430,530,0.494,0.663,0.9724666666666667,41.139340873015875,454.01,22.13,0,80,1707706677.8869314
6,6,5,22,84,261,278,0.39,0.709,0.965,42.10434087301588,165.2,84.6,0,112,1707706864.5173235
3,8,4,84,96,831,850,0.668,0.649,0.9835,43.08784087301588,52.06,96.13,0,96,1707707105.2748902
2,4,7,96,27,296,331,0.37,0.726,0.9924999999999999,44.08034087301588,445.74,27.27,0,96,1707707343.9833283
6,8,9,27,99,330,338,0.602,0.733,0.9566944444444444,45.03703531746032,35.65,99.3,0,96,1707707637.725256
2,8,9,99,96,1281,1193,0.389,0.802,0.9377361111111111,45.97477142857144,21.56,96.16,0,96,1707707848.9805322
5,4,5,96,38,155,166,0.273,0.734,0.96825,46.943021428571434,262.63,38.68,0,80,1707707988.3426478
2,4,5,38,71,520,553,0.39,0.824,0.9975,47.94052142857144,65.02,71.4,0,72,1707708298.7976367
4,5,8,71,44,87,95,0.377,0.741,0.968025,48.908546428571434,290.61,44.67,0,104,1707708434.0738964
5,9,9,44,107,258,268,0.675,0.731,0.9562222222222222,49.86476865079366,36.24,107.93,0,104,1707708689.8642607
3,5,9,107,72,334,352,0.446,0.765,0.9742,50.83896865079366,177.06,72.13,0,104,1707708877.9904134
5,4,5,72,39,63,70,0.347,0.675,0.98675,51.82571865079366,329.6,39.93,0,104,1707709216.1140866
6,7,7,39,90,386,394,0.52,0.743,0.9742857142857143,52.800004365079374,104.26,90.78,0,96,1707709510.118512
5,4,6,90,37,80,89,0.341,0.744,0.98525,53.785254365079375,269.83,37.07,0,80,1707709737.9253504
6,9,4,37,72,237,241,0.575,0.65,0.9638888888888889,54.74914325396826,22.51,72.53,0,72,1707710052.9637704
1,8,6,72,24,509,583,0.783,0.699,0.9978750000000001,55.747018253968264,20.05,24.0,0,24,1707710249.3904164
6,8,8,24,25,101,105,0.356,0.692,0.931,56.67801825396826,21.4,25.07,0,24,1707710398.9258597
1,7,5,25,25,432,519,0.685,0.646,0.9978571428571429,57.675875396825404,147.97,25.8,0,32,1707710608.1549988
4,8,7,25,32,166,172,0.499,0.699,0.9622321428571429,58.638107539682544,19.99,32.33,0,32,1707710765.9595523
1,8,9,32,39,812,848,0.801,0.7,0.9777777777777777,59.61588531746032,105.71,39.6,0,40,1707710969.9449415
2,8,7,39,32,406,423,0.672,0.761,0.984,60.59988531746032,21.65,32.93,0,32,1707711123.5912952
1,6,5,32,19,217,269,0.598,0.661,0.9996666666666667,61.59955198412699,201.93,19.87,0,32,1707711328.7278957
6,6,4,19,24,94,97,0.408,0.671,0.968,62.56755198412699,36.41,24.67,0,24,1707711502.8376718
1,8,7,24,40,277,335,0.799,0.638,0.9910178571428572,63.55856984126985,57.14,40.8,0,40,1707711730.969746
3,4,7,40,24,120,134,0.346,0.736,0.9864999999999999,64.54506984126985,205.11,24.47,0,40,1707711878.511671
4,5,9,24,38,218,225,0.355,0.8,0.9598888888888889,65.50495873015873,76.87,38.81,0,40,1707712274.0963607
6,9,5,38,40,188,185,0.639,0.634,0.971,66.47595873015874,19.84,40.4,0,40,1707712558.650952
1,7,4,40,35,194,241,0.676,0.555,0.9965714285714286,67.47253015873017,161.97,35.47,0,48,1707712746.7812314
6,7,6,35,40,127,132,0.549,0.662,0.9784285714285714,68.45095873015873,26.76,40.6,0,40,1707712904.5518563
2,4,5,40,18,96,110,0.38,0.683,0.995,69.44595873015874,217.99,18.4,0,32,1707713124.3502436
3,7,5,18,24,216,231,0.44,0.662,0.9628571428571429,70.40881587301588,21.45,24.58,0,24,1707713422.4493253
2,9,7,24,56,706,711,0.84,0.648,0.985904761904762,71.39472063492065,19.68,56.0,0,56,1707713698.4050412
3,4,5,56,40,196,200,0.281,0.804,0.9702500000000001,72.36497063492064,140.64,40.62,0,48,1707713891.3114767
2,9,9,40,40,524,542,0.764,0.728,0.9657777777777778,73.33074841269841,16.37,40.0,0,40,1707714292.786635
4,5,6,40,37,120,130,0.434,0.7,0.9868,74.31754841269841,104.32,37.87,0,40,1707714477.4357045
5,6,6,37,40,185,195,0.441,0.744,0.9735,75.29104841269842,37.46,40.93,0,40,1707714730.8899822
3,5,8,40,32,181,194,0.4,0.717,0.969625,76.26067341269841,94.94,32.2,0,32,1707714964.5530117
4,5,6,32,30,70,77,0.337,0.71,0.9674,77.22807341269841,79.09,30.87,0,32,1707715279.4175494
5,6,5,30,40,89,97,0.552,0.678,0.992,78.22007341269841,39.17,40.27,0,40,1707715532.8333356
3,6,6,40,40,290,303,0.511,0.711,0.9851666666666666,79.20524007936508,56.89,40.87,0,40,1707715766.250873
5,8,7,40,40,154,158,0.47,0.639,0.9500357142857143,80.1552757936508,22.87,40.27,0,40,1707716056.5890071
4,5,9,40,40,242,252,0.366,0.826,0.9649777777777777,81.12025357142858,77.64,40.68,0,40,1707716248.4366188
6,4,8,40,26,60,66,0.308,0.759,0.971875,82.09212857142857,192.82,26.8,0,40,1707716518.6572726
5,4,5,26,27,47,52,0.306,0.669,0.9765,83.06862857142858,137.01,27.27,0,32,1707716832.5107653
5,5,5,27,29,91,98,0.401,0.69,0.9802,84.04882857142857,101.11,29.73,0,32,1707717126.193826
3,8,4,29,64,549,562,0.661,0.683,0.982625,85.03145357142857,22.4,64.27,0,64,1707717369.9331849
3,4,4,64,39,245,258,0.305,0.701,0.9762500000000001,86.00770357142856,143.72,39.74,0,48,1707717604.477055
3,7,6,39,40,258,270,0.45,0.703,0.9642857142857143,86.97198928571427,28.4,40.0,0,40,1707718018.193951
1,4,7,40,12,202,257,0.389,0.753,0.99725,87.96923928571427,475.9,12.8,0,48,1707718292.0277371
1,7,5,12,40,259,287,0.7,0.576,1.0,88.96923928571427,141.9,40.67,0,48,1707718498.990892
2,6,5,40,53,217,239,0.564,0.653,0.994,89.96323928571427,115.89,53.0,0,56,1707718654.6880083
5,5,9,53,52,218,232,0.368,0.79,0.9613777777777778,90.92461706349205,171.18,52.09,0,72,1707718897.111552
4,5,4,52,45,108,117,0.461,0.704,0.9922,91.91681706349205,176.92,45.8,0,64,1707719157.8870318
3,7,4,45,72,422,444,0.56,0.678,0.98,92.89681706349205,42.66,72.8,0,72,1707719416.0891836
5,4,6,72,41,31,35,0.282,0.704,0.9705,93.86731706349205,267.25,41.07,0,88,1707719671.4392912
5,6,6,41,55,156,164,0.466,0.681,0.9776666666666667,94.84498373015872,87.8,55.47,0,56,1707719971.6977901
2,4,4,55,20,166,189,0.385,0.692,0.99625,95.84123373015872,288.92,20.93,0,48,1707720200.8733375
6,5,9,20,57,227,238,0.354,0.826,0.9625777777777778,96.8038115079365,74.55,57.55,0,56,1707720490.3427799
4,9,6,57,64,431,432,0.784,0.686,0.9871111111111112,0.0,18.74,64.27,0,64,1707720779.402918
2,5,5,64,33,211,228,0.497,0.658,0.9994000000000001,0.9994000000000001,270.08,33.53,0,72,1707720968.7085898
5,9,9,33,96,345,355,0.717,0.732,0.961,1.9604,18.01,96.6,0,96,1707721223.2413867
6,4,5,96,47,162,176,0.272,0.769,0.968,2.9284,256.89,47.65,0,96,1707721410.8223047
4,6,7,47,95,488,512,0.497,0.73,0.9828333333333333,3.911233333333333,155.68,95.52,0,120,1707721737.0588336
2,9,9,95,72,906,922,0.828,0.727,0.9727777777777777,4.884011111111111,26.36,72.07,0,72,1707721978.6979907
2,9,6,72,88,967,1032,0.834,0.735,0.9926666666666667,5.876677777777777,20.13,88.8,0,88,1707722163.4286869
2,8,6,88,72,609,648,0.73,0.648,0.99125,6.867927777777777,64.96,72.43,0,72,1707722350.4803784
1,6,6,72,34,451,542,0.597,0.624,0.9995,7.8674277777777775,297.04,34.2,0,80,1707722549.5675154
4,9,9,34,65,416,414,0.623,0.798,0.9578888888888889,8.825316666666666,17.62,65.51,0,64,1707722721.6437771
6,9,9,65,64,238,240,0.334,0.76,0.9215555555555556,9.74687222222222,19.07,64.69,0,64,1707722937.9508977
6,4,5,64,36,141,150,0.249,0.726,0.96225,10.70912222222222,250.72,36.42,0,72,1707723087.74036
4,6,4,36,53,187,193,0.428,0.685,0.9713333333333334,11.680455555555554,163.84,53.59,0,72,1707723417.9912286
2,4,6,53,25,149,163,0.39,0.698,0.9975,12.677955555555554,350.29,25.73,0,72,1707723653.1562734
